id_produkcji,tytul,rezyser,kraj,czy_serial,dlugosc_filmu,rok_produkcji,czy_dla_dzieci
10048,Jigoku no banken: kerubersu,Mamoru Oshii,Japonia,f,99,1991,f
10049,Maslin Beach,Wayne Groom,Australia,f,80,1997,t
10050,Una babysitter perfetta,Robert Malenfant,Stany Zjednoczone,f,90,2001,t
10051,Rapimento e riscatto,Taylor Hackford,Stany Zjednoczone,f,135,2000,t
10052,Il libro segreto delle streghe: Blair Witch 2,Joe Berlinger,Stany Zjednoczone,f,90,2000,t
10053,Dinner Rush,Bob Giraldi,Stany Zjednoczone,f,99,2000,f
10054,An Evening of Edgar Allan Poe,Kenneth Johnson,Stany Zjednoczone,f,53,1970,f
10055,Omicidi a soggetto,William T. Naud,Stany Zjednoczone,f,82,1982,t
10056,True Vinyl,"Scott Falconer, Scott Hatley",Stany Zjednoczone,f,89,2004,t
10057,Atlantis - L'impero perduto,"Gary Trousdale, Kirk Wise",Stany Zjednoczone,f,95,2001,t
10058,Bartleby,Jonathan Parker,Stany Zjednoczone,f,83,2001,t
10059,The Spreading Ground,Derek Vanlint,Kanada,f,100,2000,f
10060,Oi epikindynoi (Mia diamartyria),Giannis Dalianidis,Grecja,f,91,1983,t
10061,Fylakes anilikon,Dimis Dadiras,Grecja,f,100,1982,f
10062,I fiumi di porpora,Mathieu Kassovitz,Francja,f,106,2000,t
10063,Principi e principesse,Michel Ocelot,Francja,f,70,2000,t
10064,La confusion des genres,Ilan Duran Cohen,Francja,f,94,2000,t
10065,Hypnosis,Masayuki Ochiai,Japonia,f,110,1999,t
10066,Kurotokage,Umetsugu Inoue,Japonia,f,101,1962,t
10067,Senrei,Kenichi Yoshihara,Japonia,f,93,1996,t
10068,Jigoku no keibîn,Kiyoshi Kurosawa,Japonia,f,96,1992,t
10069,Prawo ojca,Marek Kondrat,Polska,f,97,1999,t
10070,To koroidaki tis prigipessas,Giannis Dalianidis,Grecja,f,105,1972,f
10071,Peraste... filiste... teleiosate!,Giannis Dalianidis,Grecja,f,88,1986,f
10072,Ta tsakalia: Ena koinoniko provlima,Giannis Dalianidis,Grecja,f,103,1981,t
10073,Bouboulina,Kostas Andritsos,Grecja,f,84,1959,f
10074,Hooligans - Kato ta heria ap' ta niata!,Kostas Karagiannis,Grecja,f,106,1983,t
10075,Manto Mavrogenous,Kostas Karagiannis,Grecja,f,95,1971,t
10076,Tokyo Raiders - Nell' occhio dell'intrigo,Jingle Ma,Hong Kong,f,118,2000,f
10077,La rapina,Demian Lichtenstein,Stany Zjednoczone,f,125,2001,t
10078,Devious Beings,Chris Mazzei,Stany Zjednoczone,f,97,2002,t
10079,Future Murder,"Norman Lesperance, André Øvredal",Stany Zjednoczone,f,92,2000,t
10080,Shiner - Diamante,John Irvin,Wielka Brytania,f,99,2000,t
10081,L'epicentro,Richard Pepin,Kanada,f,102,2000,t
10082,Shadow Skill,Hiroshi Negishi,Japonia,f,45,1995,t
10083,Hakuchi,Macoto Tezuka,Japonia,f,146,1999,t
10084,Isola - La tredicesima personalità,Toshiyuki Mizutani,Japonia,f,94,2000,t
10085,Novocaine,David Atkins,Stany Zjednoczone,f,95,2001,t
10086,Reindeer Games,Shayne Worcester,Stany Zjednoczone,f,113,1996,t
10087,Il sogno di una estate,Michael Tollin,Stany Zjednoczone,f,104,2001,t
10088,Wicked Spring,Kevin R. Hershberger,Stany Zjednoczone,f,102,2002,t
10089,Brain Twisters,Jerry Sangiuliano,Stany Zjednoczone,f,91,1991,t
10090,Amore e pallottole,"Kantz, Ben Ramsey",Stany Zjednoczone,f,85,2002,f
10091,Salton Sea - Incubi e menzogne,D.J. Caruso,Stany Zjednoczone,f,103,2002,t
10092,Old No. 587: The Great Train Robbery,Dan T. Hall,Stany Zjednoczone,f,80,2000,t
10093,Il silenzio dopo lo sparo,Volker Schlöndorff,Niemcy,f,103,2000,f
10094,Urban Flesh,Alexandre Michaud,Kanada,f,80,1999,t
10095,Les savates du bon Dieu,Jean-Claude Brisseau,Francja,f,107,2000,f
10096,Love Bites - Il morso dell'alba,Antoine de Caunes,Francja,f,95,2001,t
10097,Frankie & Ben: Una coppia a sorpresa,Susan Seidelman,Hiszpania,f,97,2001,f
10098,Audition,Takashi Miike,Japonia,f,115,1999,t
10099,Pokémon 3: L'incantesimo degli Unown,"Kunihiko Yuyama, Michael Haigney",Japonia,f,93,2000,t
10100,Mirakel,Natasha Arthy,Dania,f,80,2000,t
10101,Gau sing bou hei,Clifton Ko,Hong Kong,f,86,1998,t
10102,Country Blue,Jack Conrad,Stany Zjednoczone,f,98,1973,t
10103,Hollywood Safari,Henri Charr,Stany Zjednoczone,f,99,1997,t
10104,The Roommates,Arthur Marks,Stany Zjednoczone,f,87,1973,t
10105,La promessa,Sean Penn,Stany Zjednoczone,f,124,2001,t
10106,Disco Pigs,Kirsten Sheridan,Irlandia,f,93,2001,t
10107,Jetzt oder nie - Zeit ist Geld,Lars Büchel,Niemcy,f,90,2000,t
10108,Eglima sto Kolonaki,Jannis Aliferis,Grecja,f,115,1959,f
10109,To koritsi vomva,Nico Mastorakis,Grecja,f,118,1976,t
10110,Il patto dei lupi,Christophe Gans,Francja,f,142,2001,t
10111,Assault! Jack the Ripper,Yasuharu Hasebe,Japonia,f,72,1976,f
10112,Crystania no densetsu,Ryûtarô Nakamura,Japonia,f,85,1995,t
10113,Sakura taisen: Katsudou shashin,Mitsuru Hongo,Japonia,f,80,2001,t
10114,Sherlock Holmes and a Study in Scarlet,"",Australia,f,50,1983,t
10115,Sherlock Holmes and the Sign of Four,"",Australia,f,50,1983,t
10116,Lady Stay Dead,Terry Bourke,Australia,f,92,1981,t
10117,Dead by Dawn,James Salisbury,Stany Zjednoczone,f,91,1998,t
10118,Equilibrium,Kurt Wimmer,Stany Zjednoczone,f,107,2002,t
10119,The Replicant,Ringo Lam,Stany Zjednoczone,f,100,2001,t
10120,Attraction,Russell DeGrazier,Stany Zjednoczone,f,95,2000,t
10121,Double Take,George Gallo,Stany Zjednoczone,f,88,2001,t
10122,All About You,Christine Swanson,Stany Zjednoczone,f,100,2001,t
10123,I Cento Passi,Marco Tullio Giordana,Wlochy,f,114,2000,t
10124,Metronotte,Francesco Calogero,Wlochy,f,105,2000,t
10125,Ajlawju,Marek Koterski,Polska,f,87,1999,f
10126,Flashback - Mörderische Ferien,Michael Karen,Niemcy,f,95,2000,t
10127,Gran Paradiso,Miguel Alexandre,Niemcy,f,102,2000,t
10128,Porky college 2 - Sempre più duro,Marc Rothemund,Niemcy,f,95,2000,f
10129,Monday,SABU,Japonia,f,100,2000,f
10130,The Bank - Il nemico pubblico n° 1,Robert Connolly,Australia,f,104,2001,t
10131,Castle Rock,Craig Clyde,Stany Zjednoczone,f,81,2000,t
10132,Il dottor Dolittle 2,Steve Carr,Stany Zjednoczone,f,87,2001,t
10133,Fast Lane to Malibu,Kelley Cauthen,Stany Zjednoczone,f,86,2000,t
10134,The Moment After - Sparizioni misteriose,Wes Llewellyn,Stany Zjednoczone,f,89,1999,t
10135,Parole Violators,Patrick G. Donahue,Stany Zjednoczone,f,90,1994,t
10136,The Blue Diner,Jan Egleson,Stany Zjednoczone,f,100,2001,t
10137,Florida City,Ralph Clemente,Stany Zjednoczone,f,91,2002,t
10138,Sexcula,John Holbrook,Kanada,f,87,1974,f
10139,Tomie,Ataru Oikawa,Japonia,f,95,1998,t
10140,L'intrigo della collana,Charles Shyer,Stany Zjednoczone,f,118,2001,t
10141,"Fatti, strafatti e strafighe",Danny Leiner,Stany Zjednoczone,f,83,2000,t
10142,Harvard Man,James Toback,Stany Zjednoczone,f,99,2001,t
10143,Naked Wishes,Mike Sedan,Stany Zjednoczone,f,99,2000,t
10144,Out of Line,Johanna Demetrakas,Stany Zjednoczone,f,96,2001,t
10145,Proximity,Scott Ziehl,Stany Zjednoczone,f,100,2001,t
10146,Valentine - Appuntamento con la morte,Jamie Blanks,Stany Zjednoczone,f,96,2001,t
10147,Waking Life,Richard Linklater,Stany Zjednoczone,f,99,2001,t
10148,Mercy Streets,Jon Gunn,Stany Zjednoczone,f,106,2000,t
10149,The Hole,Nick Hamm,Wielka Brytania,f,102,2001,t
10150,Black Orchid,Charles Saunders,Wielka Brytania,f,58,1953,t
10151,Lunch Hour,James Hill,Wielka Brytania,f,64,1963,f
10152,Under Heavy Fire,Sidney J. Furie,Kanada,f,113,2001,t
10153,Le battement d'ailes du papillon,Laurent Firode,Francja,f,90,2000,f
10154,El arte de morir,Álvaro Fernández Armero,Hiszpania,f,102,2000,f
10155,Kuet chin chi gam ji din,Andrew Lau,Hong Kong,f,106,2000,f
10156,Stuart Little 2,Rob Minkoff,Stany Zjednoczone,f,77,2002,t
10157,Kill Me Later,Dana Lustig,Stany Zjednoczone,f,89,2001,t
10158,To End All Wars: Fight for Freedom,David L. Cunningham,Stany Zjednoczone,f,125,2001,t
10159,The American Astronaut,Cory McAbee,Stany Zjednoczone,f,91,2001,f
10160,Codice: Swordfish,Dominic Sena,Stany Zjednoczone,f,99,2001,t
10161,Campfire Stories,"Bob Cea, Andrzej Krakowski",Stany Zjednoczone,f,95,2001,t
10162,The Secret Life: Jeffrey Dahmer,David R. Bowen,Stany Zjednoczone,f,99,1993,t
10163,Det okända.,Michael Hjorth,Szwecja,f,91,2000,t
10164,No One Sleeps,Jochen Hick,Niemcy,f,108,2000,t
10165,Come Together,Jeff Macpherson,Kanada,f,80,2001,t
10166,"Tha se do stin Kolasi, agapi mou",Nikos Nikolaidis,Grecja,f,110,1999,f
10167,Shôjo kakumei Utena: Adolescence mokushiroku,Kunihiko Ikuhara,Japonia,f,85,1999,t
10168,Supêsutoraberâzu,Katsuyuki Motohiro,Japonia,f,125,2000,t
10169,The Fluffer,"Richard Glatzer, Wash Westmoreland",Stany Zjednoczone,f,95,2001,t
10170,Desert Vampires,J.S. Cardone,Stany Zjednoczone,f,90,2001,t
10171,The Next Big Thing,P.J. Posner,Stany Zjednoczone,f,87,2001,t
10172,Runaway Nightmare,Mike Cartel,Stany Zjednoczone,f,105,1982,t
10173,Just a Kiss,Fisher Stevens,Stany Zjednoczone,f,89,2002,t
10174,Windtalkers,John Woo,Stany Zjednoczone,f,134,2002,f
10175,Le avventure di Joe Dirt,Dennie Gordon,Stany Zjednoczone,f,91,2001,t
10176,Extremedays,Eric Hannah,Stany Zjednoczone,f,93,2001,t
10177,Drift,Quentin Lee,Kanada,f,86,2000,t
10178,Another Heaven,Jôji Iida,Japonia,f,132,2000,f
10179,La città incantata,Hayao Miyazaki,Japonia,f,125,2001,f
10180,Big trouble - Una valigia piena di guai,Barry Sonnenfeld,Stany Zjednoczone,f,85,2002,f
10181,Donnie Darko,Richard Kelly,Stany Zjednoczone,f,113,2001,t
10182,Dummy,Greg Pritikin,Stany Zjednoczone,f,91,2002,t
10183,Wilder - Indagine pericolosa,Rodney Gibbons,Kanada,f,90,2000,t
10184,"Oui, mais...",Yves Lavandier,Francja,f,104,2001,t
10185,Hyôryû-gai,Takashi Miike,Japonia,f,103,2000,t
10186,Gamle mænd i nye biler,Lasse Spang Olsen,Dania,f,95,2002,t
10187,Morning of the Earth,Albert Falzon,Australia,f,79,1972,t
10188,The Meeksville Ghost,David Lister,Stany Zjednoczone,f,95,2001,t
10189,The Code Conspiracy,Hank Whetstone,Stany Zjednoczone,f,97,2002,t
10190,Juwanna Mann,Jesse Vaughan,Stany Zjednoczone,f,91,2002,t
10191,The Medicine Show,Wendell Morris,Stany Zjednoczone,f,102,2001,t
10192,Super Troopers,Jay Chandrasekhar,Stany Zjednoczone,f,100,2001,t
10193,Supersonic Saucer,Guy Fergusson,Wielka Brytania,f,50,1956,t
10194,Honolulu,"Uschi Ferstl, Florian Gallenberger",Niemcy,f,90,2001,t
10195,The Invitation,Pat Bermel,Kanada,f,85,2003,t
10196,L'affaire Marcorelle,Serge Le Péron,Francja,f,96,2000,t
10197,El invierno de las anjanas,Pedro Telechea,Hiszpania,f,90,2000,t
10198,3 A.M. - Omicidi nella Notte,Lee Davis,Stany Zjednoczone,f,92,2001,t
10199,Alì,Michael Mann,Stany Zjednoczone,f,157,2001,t
10200,Crash Point Zero,Jim Wynorski,Stany Zjednoczone,f,93,2001,t
10201,Hedwig - La diva con qualcosa in più,John Cameron Mitchell,Stany Zjednoczone,f,95,2001,t
10202,Unico testimone,Harold Becker,Stany Zjednoczone,f,89,2001,t
10203,Foodfight!,Lawrence Kasanoff,Stany Zjednoczone,f,91,2011,t
10204,Alaska.de,Esther Gronenborn,Niemcy,f,89,2000,f
10205,Goebbels und Geduldig,Kai Wessel,Niemcy,f,90,2001,t
10206,Pollicino,Olivier Dahan,Francja,f,90,2001,t
10207,Baise-moi - Scopami,"Virginie Despentes, Coralie",Francja,f,77,2000,t
10208,PTU,Johnnie To,Hong Kong,f,88,2003,t
10209,The Trip,Miles Swain,Stany Zjednoczone,f,95,2002,t
10210,Storytelling,Todd Solondz,Stany Zjednoczone,f,87,2001,t
10211,I segreti del lago,"Scott McGehee, David Siegel",Stany Zjednoczone,f,101,2001,t
10212,Double Whammy,Tom DiCillo,Stany Zjednoczone,f,93,2001,t
10213,L'altro lato del paradiso,Mitch Davis,Stany Zjednoczone,f,113,2001,t
10214,L.A.P.D. Linea spezzata,Ed Anders,Stany Zjednoczone,f,94,2001,t
10215,New Alcatraz,Phillip J. Roth,Stany Zjednoczone,f,96,2001,t
10216,Out of the Black,Karl Kozak,Stany Zjednoczone,f,106,2001,t
10217,Double Bang,Heywood Gould,Stany Zjednoczone,f,104,2001,f
10218,Glory Days,David Jamison,Stany Zjednoczone,f,65,1979,f
10219,John Q,Nick Cassavetes,Stany Zjednoczone,f,116,2002,t
10220,Jumping for Joy,Timothy J. Nelson,Stany Zjednoczone,f,94,2002,t
10221,Före stormen,Reza Parsa,Szwecja,f,106,2000,t
10222,Anthrax,Rick Stevenson,Kanada,f,90,2001,t
10223,Krámpack,Cesc Gay,Hiszpania,f,91,2000,t
10224,La generazione rubata,Phillip Noyce,Australia,f,94,2002,t
10225,The Remnant,Rick Jordan,Stany Zjednoczone,f,106,2001,t
10226,An American Reunion,Jim Fitzpatrick,Stany Zjednoczone,f,93,2003,f
10227,Un amore a 5 stelle,Wayne Wang,Stany Zjednoczone,f,105,2002,t
10228,La valle del silenzio,Terry Green,Stany Zjednoczone,f,92,2001,t
10229,La zona grigia,Tim Blake Nelson,Stany Zjednoczone,f,108,2001,t
10230,Rave Macbeth,Klaus Knoesel,Niemcy,f,87,2001,t
10231,Der Tunnel,Roland Suso Richter,Niemcy,f,150,2001,t
10232,Km. 0,"Yolanda García Serrano, Juan Luis Iborra",Hiszpania,f,108,2000,t
10233,Star Trek - La nemesi,Stuart Baird,Stany Zjednoczone,f,116,2002,f
10234,The Bunker,Rob Green,Wielka Brytania,f,95,2001,t
10235,Angelos,Giorgos Katakouzinos,Grecja,f,126,1982,t
10236,Mademoiselle,Philippe Lioret,Francja,f,85,2001,f
10237,The Anniversary Party,"Alan Cumming, Jennifer Jason Leigh",Stany Zjednoczone,f,115,2001,t
10238,One Eyed King - La tana del diavolo,Bobby Moresco,Stany Zjednoczone,f,105,2001,t
10239,Figlio di due madri,Raoul Ruiz,Francja,f,100,2000,t
10240,Red Siren,Olivier Megaton,Francja,f,118,2002,t
10241,La comunidad - Intrigo all'ultimo piano,Álex de la Iglesia,Hiszpania,f,110,2000,t
10242,La dea del '67,Clara Law,Australia,f,119,2000,f
10243,Cubbyhouse,Murray Fahey,Australia,f,89,2001,t
10244,Sensitive New Age Killer,Mark Savage,Australia,f,87,2000,t
10245,Tortilla Soup,Maria Ripoll,Stany Zjednoczone,f,102,2001,t
10246,Baby Boy,John Singleton,Stany Zjednoczone,f,130,2001,t
10247,Return to Babylon,Alex Monty Canawati,Stany Zjednoczone,f,75,2013,t
10248,A Little Inside,Kara Harshbarger,Stany Zjednoczone,f,95,1999,f
10249,Il mistero di Loch Ness,Chuck Comisky,Stany Zjednoczone,f,96,2001,t
10250,Road to Redemption,Robert Vernon,Stany Zjednoczone,f,89,2001,t
10251,Pretty When You Cry,Jack N. Green,Stany Zjednoczone,f,90,2001,t
10252,Pinocchio,Roberto Benigni,Wlochy,f,108,2002,t
10253,El viaje de Arián,Eduard Bosch,Hiszpania,f,104,2000,t
10254,Gojira tai Megagirasu: Jî shômetsu sakusen,"Masaaki Tezuka, Ishirô Honda",Japonia,f,105,2000,t
10255,Sukeban burûsu: Mesubachi no gyakushû,Norifumi Suzuki,Japonia,f,87,1971,t
10256,Kao,Junji Sakamoto,Japonia,f,124,2000,t
10257,Zombie Cult Massacre,Jeff Dunn,Stany Zjednoczone,f,66,1998,t
10258,Killers,Mike Mendez,Stany Zjednoczone,f,97,1996,t
10259,Era mio padre,Sam Mendes,Stany Zjednoczone,f,117,2002,t
10260,S.W.A.T. - Squadra speciale anticrimine,Clark Johnson,Stany Zjednoczone,f,117,2003,t
10261,High crimes - Crimini di stato,Carl Franklin,Stany Zjednoczone,f,115,2002,t
10262,Panic Room,David Fincher,Stany Zjednoczone,f,112,2002,t
10263,Pootie Tang,Louis C.K.,Stany Zjednoczone,f,81,2001,t
10264,S1m0ne,Andrew Niccol,Stany Zjednoczone,f,117,2002,t
10265,Lovely & Amazing,Nicole Holofcener,Stany Zjednoczone,f,91,2001,t
10266,Bubble Boy,Blair Hayes,Stany Zjednoczone,f,84,2001,t
10267,Emil und die Detektive,Franziska Buch,Niemcy,f,111,2001,t
10268,Die Frau die an Dr. Fabian zweifelte,Andi Rogenhagen,Niemcy,f,89,2002,f
10269,Last Wedding,Bruce Sweeney,Kanada,f,100,2001,t
10270,Judgment,André van Heerden,Kanada,f,105,2001,f
10271,La commune,Peter Watkins,Francja,f,345,2000,t
10272,Torrente 2: Misión en Marbella,Santiago Segura,Hiszpania,f,99,2001,t
10273,Double Tap - Doppio tiro,Chi-Leung Law,Hong Kong,f,96,2000,f
10274,Kuen sun,"Andrew Lau, Corey Yuen",Hong Kong,f,92,2001,t
10275,Knight Club,Russell Gannon,Stany Zjednoczone,f,90,2001,f
10276,Saldato,Charles Stone III,Stany Zjednoczone,f,97,2002,t
10277,Pendulum,James D. Deck,Stany Zjednoczone,f,95,2001,t
10278,.45,Gary Lennon,Stany Zjednoczone,f,101,2006,t
10279,Placido Rizzotto,Pasquale Scimeca,Wlochy,f,110,2000,f
10280,Ley Lines,Takashi Miike,Japonia,f,105,1999,t
10281,A War Named Desire,Alan Mak,Hong Kong,f,89,2000,t
10282,Hometown Legend,James Anderson,Stany Zjednoczone,f,120,2002,f
10283,Big Bad Love,Arliss Howard,Stany Zjednoczone,f,111,2001,f
10284,The Price of Air,Josh Evans,Stany Zjednoczone,f,88,2000,t
10285,Blood Voyage,Frank Mitchell,Stany Zjednoczone,f,80,1976,t
10286,Going Greek,Justin Zackham,Stany Zjednoczone,f,90,2001,t
10287,Mischka,Jean-François Stévenin,Francja,f,117,2002,t
10288,Carman: The Champion,Lee Stanley,Stany Zjednoczone,f,82,2001,t
10289,Alone,Phil Claydon,Wielka Brytania,f,88,2002,f
10290,Patto con il Diavolo,Alec Baldwin,Stany Zjednoczone,f,106,2003,t
10291,2012 - L'avvento del male,Brian Trenchard-Smith,Stany Zjednoczone,f,104,2001,t
10292,Le ragazze dei quartieri alti,Boaz Yakin,Stany Zjednoczone,f,92,2003,t
10293,The Scarecrow,"Brian Nissen, Richard Rich",Stany Zjednoczone,f,81,2000,t
10294,Men with Brooms,Paul Gross,Kanada,f,102,2002,t
10295,Progetto Mindstorm,Richard Pepin,Kanada,f,97,2001,t
10296,M' agapas?,Giorgos Panousopoulos,Grecja,f,102,1989,t
10297,El factor Pilgrim,"Santi Amodeo, Alberto Rodríguez",Hiszpania,f,87,2000,t
10298,Let's Get Skase,Matthew George,Australia,f,96,2001,f
10299,Dumb Luck,Craig Clyde,Stany Zjednoczone,f,93,2001,t
10300,Kissing Jessica Stein,Charles Herman-Wurmfeld,Stany Zjednoczone,f,97,2001,t
10301,Formula per un delitto,Barbet Schroeder,Stany Zjednoczone,f,115,2002,t
10302,Black Knight,Gil Junger,Stany Zjednoczone,f,95,2001,t
10303,La ragazza della porta accanto,Luke Greenfield,Stany Zjednoczone,f,109,2004,f
10304,The Mothman Prophecies - Voci dall'ombra,Mark Pellington,Stany Zjednoczone,f,119,2002,f
10305,Pumpkin,"Anthony Abrams, Adam Larson Broder",Stany Zjednoczone,f,113,2002,t
10306,Chaos,Coline Serreau,Francja,f,109,2001,f
10307,Dagon - La mutazione del male,Stuart Gordon,Hiszpania,f,95,2001,t
10308,Aa! Megamisama! The Movie,Hiroaki Gôda,Japonia,f,106,2000,t
10309,Rain,Robert J. Wilson,Stany Zjednoczone,f,96,2003,t
10310,Un sogno una vittoria,John Lee Hancock,Stany Zjednoczone,f,127,2002,f
10311,Potere assoluto,Steve Taylor,Stany Zjednoczone,f,100,2002,f
10312,Superstarlet A.D.,John Michael McCarthy,Stany Zjednoczone,f,70,2000,f
10313,"Thank You, Good Night",D. Charles Griffith,Stany Zjednoczone,f,89,2001,t
10314,L'ultimo bacio,Gabriele Muccino,Wlochy,f,115,2001,f
10315,Das Sams,Ben Verbong,Niemcy,f,102,2001,t
10316,The Untold,Jonas Quastel,Kanada,f,86,2002,t
10317,Un jeu d'enfants,Laurent Tuel,Francja,f,85,2001,f
10318,Battle Royale,Kinji Fukasaku,Japonia,f,114,2000,t
10319,Kurosufaia,Shûsuke Kaneko,Japonia,f,115,2000,t
10320,Close Call,Jimmy Lee,Stany Zjednoczone,f,93,2004,t
10321,Una vita... 'quasi' perfetta,Robert Malenfant,Stany Zjednoczone,f,98,2001,t
10322,Vuoi sapere un segreto?,Ty Bradford,Stany Zjednoczone,f,90,2001,f
10323,Durango Kids,Ashton Root,Stany Zjednoczone,f,102,1999,f
10324,The One,James Wong,Stany Zjednoczone,f,87,2001,f
10325,True blue - L'anello mancante,J.S. Cardone,Stany Zjednoczone,f,101,2001,f
10326,Brigham City,Richard Dutcher,Stany Zjednoczone,f,119,2001,t
10327,The Fall of the Louse of Usher: A Gothic Tale for the 21st Century,Ken Russell,Wielka Brytania,f,83,2002,t
10328,Senso '45,Tinto Brass,Wlochy,f,128,2002,f
10329,Karmina 2,Gabriel Pelletier,Kanada,f,97,2001,t
10330,Yamakasi - I nuovi samurai,"Ariel Zeitoun, Julien Seri",Francja,f,90,2001,t
10331,Wild Zero,Tetsuro Takeuchi,Japonia,f,98,1999,f
10332,The Man Who Sued God,Mark Joffe,Australia,f,97,2001,t
10333,L'era glaciale,"Chris Wedge, Carlos Saldanha",Stany Zjednoczone,f,81,2002,f
10334,Jimmy Neutron - Ragazzo prodigio,John A. Davis,Stany Zjednoczone,f,82,2001,t
10335,Colpevole d'omicidio,Michael Caton-Jones,Stany Zjednoczone,f,108,2002,t
10336,The Hunted - La preda,William Friedkin,Stany Zjednoczone,f,94,2003,t
10337,Hundtricket - The Movie,"Christian Eklöw, Christopher Panov",Szwecja,f,106,2002,t
10338,Jalla! Jalla!,Josef Fares,Szwecja,f,88,2000,t
10339,Naken,"Mårten Knutsson, Torkel Knutsson",Szwecja,f,94,2000,t
10340,Amatørene,Pål Sletaune,Norwegia,f,88,2001,t
10341,Il guardiano,George Mihalka,Kanada,f,100,2001,f
10342,Rizoto,Olga Malea,Grecja,f,95,2000,t
10343,Mia moglie è un'attrice,Yvan Attal,Francja,f,95,2001,t
10344,Black Symphony,"Pedro L. Barbero, Vicente J. Martín",Hiszpania,f,110,2001,t
10345,Bad Boy,Victoria Hochberg,Stany Zjednoczone,f,83,2002,t
10346,Hollywood Vampyr,Steve Akahoshi,Stany Zjednoczone,f,90,2002,t
10347,Jane White Is Sick & Twisted,David Michael Latt,Stany Zjednoczone,f,84,2002,t
10348,R.S.V.P.,Mark Anthony Galluzzo,Stany Zjednoczone,f,100,2002,t
10349,Tadpole,Gary Winick,Stany Zjednoczone,f,78,2002,t
10350,Otto notti di follie,Seth Kearsley,Stany Zjednoczone,f,76,2002,t
10351,Arac Attack - Mostri a otto zampe,Ellory Elkayem,Stany Zjednoczone,f,99,2002,t
10352,Cold Fish,David Fairman,Wielka Brytania,f,91,2001,t
10353,Century Hotel,David Weaver,Kanada,f,97,2001,t
10354,Tôkyô gomi onna,Ryuichi Hiroki,Japonia,f,88,2000,t
10355,Utsushimi,Sion Sono,Japonia,f,110,2000,t
10356,Escaflowne - The Movie,"Kazuki Akane, Yoshiyuki Takei",Japonia,f,98,2000,t
10357,National Security - Sei in buone mani,Dennis Dugan,Stany Zjednoczone,f,88,2003,t
10358,Peak Experience,Anthony Adams,Stany Zjednoczone,f,108,2003,t
10359,Southside,Billy Hayes,Stany Zjednoczone,f,106,2002,t
10360,Il castello,Rod Lurie,Stany Zjednoczone,f,131,2001,f
10361,Deep Freeze,John Carl Buechler,Stany Zjednoczone,f,80,2002,t
10362,Gallavants,Art Vitello,Stany Zjednoczone,f,100,1984,t
10363,Ubriaco d'amore,Paul Thomas Anderson,Stany Zjednoczone,f,95,2002,t
10364,Identità ad alto rischio,Marc S. Grenier,Kanada,f,102,2001,f
10365,Arachnid - Il predatore,Jack Sholder,Hiszpania,f,95,2001,f
10366,Love/Juice,Kaze Shindô,Japonia,f,78,2000,t
10367,Sol Bianca: The Legacy,Hiroyuki Ochi,Japonia,f,200,1999,t
10368,Jacked,Timothy Wayne Folsome,Stany Zjednoczone,f,96,2001,t
10369,13th Child,"Thomas Ashley, Steven Stockage",Stany Zjednoczone,f,99,2002,t
10370,30 Years to Life,Vanessa Middleton,Stany Zjednoczone,f,110,2001,t
10371,Killer Me,Zachary Hansen,Stany Zjednoczone,f,80,2001,f
10372,Poolhall Junkies,Mars Callahan,Stany Zjednoczone,f,99,2002,f
10373,Quiet Kill,Mark Jones,Stany Zjednoczone,f,82,2004,t
10374,Distant Shadow,Howard J. Ford,Wielka Brytania,f,100,2000,t
10375,Mongoland,Arild Østin Ommundsen,Norwegia,f,84,2001,t
10376,La chambre des officiers,François Dupeyron,Francja,f,135,2001,t
10377,Sulle mie labbra,Jacques Audiard,Francja,f,115,2001,t
10378,Ore ni sawaru to abunaize,Yasuharu Hasebe,Japonia,f,87,1966,t
10379,Dot and the Kangaroo,Yoram Gross,Australia,f,71,1977,t
10380,Secretary,Steven Shainberg,Stany Zjednoczone,f,107,2002,t
10381,Crossroads - Le strade della vita,Tamra Davis,Stany Zjednoczone,f,93,2002,t
10382,Wendigo,Larry Fessenden,Stany Zjednoczone,f,91,2001,t
10383,The 4th Tenor,Harry Basil,Stany Zjednoczone,f,97,2002,t
10384,24 Hour Party People,Michael Winterbottom,Wielka Brytania,f,117,2002,t
10385,Club Le Monde,Simon Rumley,Wielka Brytania,f,79,2002,t
10386,Sezon na leszcza,Boguslaw Linda,Polska,f,100,2001,t
10387,Crazy Lips,Hirohisa Sasaki,Japonia,f,85,2000,t
10388,Snipes,Rich Murray,Stany Zjednoczone,f,113,2001,t
10389,Lilo & Stitch,"Dean DeBlois, Chris Sanders",Stany Zjednoczone,f,85,2002,t
10390,Boys on the Run,Pol Cruchten,Stany Zjednoczone,f,97,2003,t
10391,I Mattacchiorsi,Peter Hastings,Stany Zjednoczone,f,88,2002,t
10392,Virgil Bliss,Joe Maggio,Stany Zjednoczone,f,93,2001,t
10393,Wrong Way,Ray Williams,Stany Zjednoczone,f,78,1972,t
10394,Gioco di potere,Dennis Dimster,Stany Zjednoczone,f,95,2001,t
10395,La sfida dei giganti,Maurizio Lucidi,Wlochy,f,96,1965,t
10396,La isla del cangrejo,"Txabi Basterretxea, Joxan Muñoz",Hiszpania,f,64,2000,t
10397,Versus,Ryûhei Kitamura,Japonia,f,119,2000,t
10398,Electric Dragon 80.000 V,Gakuryû Ishii,Japonia,f,55,2001,f
