id_produkcji,tytul,rezyser,kraj,czy_serial,dlugosc_filmu,rok_produkcji,czy_dla_dzieci
5907,Miss You Already,Catherine Hardwicke,Wielka Brytania,f,01:52:00,2015,t
5908,Weaverfish,Harrison Wall,Wielka Brytania,f,01:35:00,2013,t
5909,"Papá, soy una zombi","Joan Espinach, Ricardo Ramón",Hiszpania,f,01:20:00,2011,t
5910,Shelter,"Wrion Bowling, Adam C. Caudill",Stany Zjednoczone,f,01:37:00,2015,t
5911,The Other Side of the Mirror,Zach Hamer,Stany Zjednoczone,f,02:03:00,2016,t
5912,Vilsen,Rasmus Tirzitis,Szwecja,f,01:56:00,2016,t
5913,Rulers of Darkness,Dale Windle,Kanada,f,01:29:00,2013,t
5914,These Final Hours - 12 ore alla fine,Zak Hilditch,Australia,f,01:27:00,2013,t
5915,Il libro della vita,Jorge R. Gutiérrez,Stany Zjednoczone,f,01:35:00,2014,f
5916,Kill Kapone,Alfredo Ramos,Stany Zjednoczone,f,01:34:00,2014,f
5917,Drinking Buddies - Amici di bevuta,Joe Swanberg,Stany Zjednoczone,f,01:30:00,2013,t
5918,Magic Mike XXL,Gregory Jacobs,Stany Zjednoczone,f,01:55:00,2015,t
5919,Neron,"Mitesh Kumar Patel, Sam Son",Stany Zjednoczone,f,01:40:00,2016,t
5920,End of a Gun,Keoni Waxman,Stany Zjednoczone,f,01:27:00,2016,t
5921,The Control Group,Peter Hurd,Stany Zjednoczone,f,01:24:00,2014,t
5922,Dragon Ball Z: La battaglia degli Dei,Masahiro Hosoda,Japonia,f,01:25:00,2013,t
5923,Rakugo eiga,"Mikihiro Endô, Issey Matsui",Japonia,f,01:50:00,2012,t
5924,True Story,Rupert Goold,Stany Zjednoczone,f,01:39:00,2015,t
5925,Resistance Movement,Kathryn Lee Moss,Stany Zjednoczone,f,01:33:00,2013,t
5926,Eat with Me,David Au,Stany Zjednoczone,f,01:35:00,2014,f
5927,To Catch a Smuggler,,Dania,t,,2012,t
5928,ISRA 88,Thomas Zellen,Stany Zjednoczone,f,01:59:00,2016,f
5929,Contracted - Fase I,Eric England,Stany Zjednoczone,f,01:24:00,2013,t
5930,Star Wars: Threads of Destiny,Rasmus Tirzitis,Szwecja,f,01:50:00,2014,t
5931,Promessa rosso sangue,Alex Schmidt,Niemcy,f,01:36:00,2012,t
5932,Muppets 2 - Ricercati,James Bobin,Stany Zjednoczone,f,01:47:00,2014,t
5933,Along the Roadside,Zoran Lisinac,Stany Zjednoczone,f,01:48:00,2013,t
5934,The Appearing,Daric Gates,Stany Zjednoczone,f,01:32:00,2014,f
5935,Shark Week,Christopher Ray,Stany Zjednoczone,f,01:29:00,2012,f
5936,Tutti i santi giorni,Paolo Virzì,Wlochy,f,01:42:00,2012,t
5937,Arrestatemi,Jean-Paul Lilienfeld,Francja,f,01:39:00,2013,t
5938,Diamond Flash,Carlos Vermut,Hiszpania,f,02:08:00,2011,t
5939,Minions,"Kyle Balda, Pierre Coffin",Stany Zjednoczone,f,01:31:00,2015,f
5940,Scorned,Mark Jones,Stany Zjednoczone,f,01:26:00,2013,t
5941,Frozen - Il regno di ghiaccio,"Chris Buck, Jennifer Lee",Stany Zjednoczone,f,01:42:00,2013,t
5942,Falcon Rising,Ernie Barbarash,Stany Zjednoczone,f,01:43:00,2014,t
5943,Auteur,George Cameron Romero,Stany Zjednoczone,f,01:15:00,2014,f
5944,Fury: The Tales of Ronan Pierce,"Kevin A. McCarthy, Edward Payson",Stany Zjednoczone,f,01:38:00,2014,f
5945,Reservoir Cats,Garnet Mae,Australia,f,01:26:00,2011,t
5946,The Gallows - L'esecuzione,"Travis Cluff, Chris Lofing",Stany Zjednoczone,f,01:21:00,2015,t
5947,Summertime,Norberto Ramos del Val,Hiszpania,f,01:33:00,2012,f
5948,The Gamers: Hands of Fate,"Ben Dobyns, Matt Vancil",Stany Zjednoczone,f,02:05:00,2013,f
5949,Homefront,Gary Fleder,Stany Zjednoczone,f,01:40:00,2013,t
5950,Beneath the Harvest Sky,"Aron Gaudet, Gita Pullapilly",Stany Zjednoczone,f,01:56:00,2013,t
5951,The Civil War on Drugs,"Zach Cregger, Trevor Moore",Stany Zjednoczone,f,01:30:00,2011,t
5952,The Better Angels,A.J. Edwards,Stany Zjednoczone,f,01:35:00,2014,f
5953,Queen Crab,Brett Piper,Stany Zjednoczone,f,01:20:00,2015,t
5954,The Machine,Caradog W. James,Wielka Brytania,f,01:31:00,2013,t
5955,A Viking Saga: The Darkest Day,Chris Crow,Wielka Brytania,f,01:28:00,2013,t
5956,Breakout - Weekend di paura,Damian Lee,Kanada,f,01:29:00,2013,t
5957,House of Bodies,Alex Merkin,Stany Zjednoczone,f,01:19:00,2013,t
5958,Cinquanta sfumature di grigio,Sam Taylor-Johnson,Stany Zjednoczone,f,02:05:00,2015,t
5959,Gilgamesh,Richard Chandler,Stany Zjednoczone,f,01:43:00,2014,t
5960,Alienate,Michael Shumway,Stany Zjednoczone,f,01:30:00,2016,f
5961,Almost Human,Joe Begos,Stany Zjednoczone,f,01:20:00,2013,t
5962,Colpo a rischio,Prince Bagdasarian,Stany Zjednoczone,f,01:40:00,2013,t
5963,Clubhouse,Yuri Shapochka,Stany Zjednoczone,f,01:36:00,2013,t
5964,Sein letztes Rennen,Kilian Riedhof,Niemcy,f,01:54:00,2013,t
5965,The Captive: Scomparsa,Atom Egoyan,Kanada,f,01:52:00,2014,t
5966,Gekijouban Ano hi mita hana no namae wo bokutachi wa mada shiranai.,Tatsuyuki Nagai,Japonia,f,01:39:00,2013,t
5967,Fateful Findings,Neil Breen,Stany Zjednoczone,f,01:40:00,2013,f
5968,La fille de nulle part,Jean-Claude Brisseau,Francja,f,01:31:00,2012,t
5969,Ashura,Kei'ichi Sato,Japonia,f,01:16:00,2012,f
5970,MurderDrome,Daniel Armstrong,Australia,f,01:13:00,2013,f
5971,Prossima fermata Fruitvale Station,Ryan Coogler,Stany Zjednoczone,f,01:25:00,2013,f
5972,Unicorn Store,Brie Larson,Stany Zjednoczone,f,01:32:00,2017,f
5973,Ape,Joel Potrykus,Stany Zjednoczone,f,01:26:00,2012,t
5974,Echo Dr.,Patrick Ryan Sims,Stany Zjednoczone,f,01:21:00,2013,f
5975,Survivors,Adam Spinks,Wielka Brytania,f,01:32:00,2015,t
5976,The Dirties,Matt Johnson,Kanada,f,01:23:00,2013,f
5977,Cinemanovels,Terry Miles,Kanada,f,01:29:00,2013,t
5978,Frances Ha,Noah Baumbach,Stany Zjednoczone,f,01:26:00,2012,t
9920,Man vs. Wild,,Niemcy,t,,2006,t
5979,Affari di famiglia,Chris Brinker,Stany Zjednoczone,f,01:35:00,2014,t
5980,Beyond the Call to Duty,Aleksandar Ivicic,Stany Zjednoczone,f,01:35:00,2016,t
5981,I Am Alone,Robert A. Palmer,Stany Zjednoczone,f,01:28:00,2015,t
5982,A piedi nudi,Andrew Fleming,Stany Zjednoczone,f,01:30:00,2014,t
5983,Yurusarezaru mono,Sang-il Lee,Japonia,f,02:15:00,2013,t
5984,Rio 2 - Missione Amazzonia,Carlos Saldanha,Stany Zjednoczone,f,01:41:00,2014,t
5985,Fetish Dolls Die Laughing,David Silvio,Stany Zjednoczone,f,01:40:00,2012,f
5986,Cheatin',Bill Plympton,Stany Zjednoczone,f,01:16:00,2013,t
5987,Daylight,"David McCracken, Joel Townsend",Stany Zjednoczone,f,01:37:00,2013,f
5988,Gridiron UK,Gary Delaney,Wielka Brytania,f,01:37:00,2016,t
5989,Cannibal Diner,Frank W. Montag,Niemcy,f,01:15:00,2012,t
5990,Berserk: L'epoca d'oro - Capitolo III - L'avvento,Toshiyuki Kubooka,Japonia,f,01:50:00,2013,t
5991,The Frozen,Andrew Hyatt,Stany Zjednoczone,f,01:35:00,2012,t
5992,My Brother Jack,Stephen Dest,Stany Zjednoczone,f,01:28:00,2013,t
5993,Frankenstein Created Bikers,James Bickert,Stany Zjednoczone,f,02:05:00,2016,t
5994,Kill or Be Killed,"Duane Graves, Justin Meeks",Stany Zjednoczone,f,01:43:00,2015,t
5995,Dead in 5 Heartbeats,Jeff Santo,Stany Zjednoczone,f,01:51:00,2013,t
5996,Lost River,Ryan Gosling,Stany Zjednoczone,f,01:35:00,2014,f
5997,The Little Tin Man,Matthew Perkins,Stany Zjednoczone,f,01:24:00,2013,f
5998,Skull Forest,Len Kabasinski,Stany Zjednoczone,f,01:14:00,2012,t
5999,Bird People,Pascale Ferran,Francja,f,02:07:00,2014,t
6000,Barcelona nit d'estiu,Dani de la Orden,Hiszpania,f,01:36:00,2013,t
6001,Yi lu xiang xi,Mark Wu,Hong Kong,f,01:59:00,2012,t
6002,Revelation Trail,John P. Gibson,Stany Zjednoczone,f,01:48:00,2013,t
6003,Ricordi spezzati,John Stimpson,Stany Zjednoczone,f,01:27:00,2012,t
6004,The Cabining,Steve Kopera,Stany Zjednoczone,f,01:23:00,2014,f
6005,Gas Light,Chad Dossett,Stany Zjednoczone,f,01:20:00,2017,t
6006,I disertori - A Field in England,Ben Wheatley,Wielka Brytania,f,01:30:00,2013,t
6007,Beyond,"Joseph Baker, Tom Large",Wielka Brytania,f,01:29:00,2014,t
6008,Alacrán enamorado,Santiago Zannou,Hiszpania,f,01:40:00,2013,t
6009,Gekijouban Gintama Kanketsu-hen: Yorozuyayo eien nare,Yôichi Fujita,Japonia,f,01:50:00,2013,t
6010,One Piece Film Z,Tatsuya Nagamine,Japonia,f,01:48:00,2012,t
6011,Savaged,Michael S. Ojeda,Stany Zjednoczone,f,01:35:00,2013,t
6012,Coco,"Lee Unkrich, Adrian Molina",Stany Zjednoczone,f,01:45:00,2017,t
6013,Jamie Marks Is Dead,Carter Smith,Stany Zjednoczone,f,01:41:00,2014,t
6014,The Rambler,Calvin Reeder,Stany Zjednoczone,f,01:37:00,2013,t
6015,Divorce Texas Style,Corbin Timbrook,Stany Zjednoczone,f,02:00:00,2016,f
6016,Pride of Lions,Sidney J. Furie,Kanada,f,01:41:00,2014,f
6017,Compulsion,Egidio Coccimiglio,Kanada,f,01:28:00,2013,t
6018,Perfect: Android Rising,Chris R. Notarile,Stany Zjednoczone,f,01:20:00,2013,t
6019,Relentless Justice,David A. Prior,Stany Zjednoczone,f,01:36:00,2015,t
6020,Deadly Revisions,Gregory Blair,Stany Zjednoczone,f,01:35:00,2013,t
6021,Captain Battle: Legacy War,David Palmieri,Stany Zjednoczone,f,01:30:00,2013,t
6022,Cheap Thrills,E.L. Katz,Stany Zjednoczone,f,01:28:00,2013,t
6023,Dark by Noon,"Alan Leonard, Michael O'Flaherty",Irlandia,f,01:36:00,2013,t
6024,Vic + Flo ont vu un ours,Denis Côté,Kanada,f,01:35:00,2013,t
6025,Ore ore,Satoshi Miki,Japonia,f,01:59:00,2013,f
6026,Gabriel,Lou Howe,Stany Zjednoczone,f,01:25:00,2014,t
6027,Plus One,Dennis Iliadis,Stany Zjednoczone,f,01:36:00,2013,t
6028,It's Such a Beautiful Day,Don Hertzfeldt,Stany Zjednoczone,f,01:02:00,2012,t
6029,The Scribbler,John Suits,Stany Zjednoczone,f,01:28:00,2014,t
6030,Howl,Paul Hyett,Wielka Brytania,f,01:32:00,2015,t
6031,Soldiers of the Damned,Mark Nuttall,Wielka Brytania,f,01:39:00,2015,t
6032,Gusukô Budori no denki,Gisaburô Sugii,Japonia,f,01:48:00,2012,t
6033,Unknown Project,Steve Altman,Stany Zjednoczone,f,01:20:00,2013,t
6034,Sid the Science Kid: The Movie,Kirk R. Thatcher,Stany Zjednoczone,f,01:15:00,2013,t
6035,Tracers,Daniel Benmayor,Stany Zjednoczone,f,01:34:00,2015,t
6036,Kick,Marcus Warren,Wielka Brytania,f,01:16:00,2015,f
6037,Kafkas Der Bau,Jochen Alexander Freydank,Niemcy,f,01:50:00,2014,t
6038,Hit by Lightning,Ricky Blitt,Kanada,f,01:29:00,2014,f
6039,Nerawareta gakuen,Ryôsuke Nakamura,Japonia,f,01:47:00,2012,t
6040,Ping Pong Summer,Michael Tully,Stany Zjednoczone,f,01:32:00,2014,t
6041,Honky Holocaust,Paul M McAlarney,Stany Zjednoczone,f,01:50:00,2014,t
6042,Corpi da reato,Paul Feig,Stany Zjednoczone,f,01:57:00,2013,t
6043,Equipaggio zero,"Bert, Bertie",Stany Zjednoczone,f,01:34:00,2019,f
6044,Ritter Rost - Eisenhart und voll verbeult,"Thomas Bodenstein, Hubert Weiland",Niemcy,f,01:24:00,2013,t
6045,Eien no 0,Takashi Yamazaki,Japonia,f,02:24:00,2013,t
6046,Hanasaku Iroha: Home Sweet Home,Masahiro Andô,Japonia,f,01:06:00,2013,t
6047,Nobody's Perfect,Derrick Simmons,Stany Zjednoczone,f,01:34:00,2016,t
6048,Abducted,"Lucy Phillips, Glen Scantlebury",Stany Zjednoczone,f,01:36:00,2013,t
6049,The Forbidden Dimensions,Christopher James Miller,Stany Zjednoczone,f,01:26:00,2013,f
6050,Lucky Bastard,Robert Nathan,Stany Zjednoczone,f,01:34:00,2014,t
6051,Dead Within,Ben Wagner,Stany Zjednoczone,f,01:31:00,2014,t
6052,Camp Dread,B. Harrison Smith,Stany Zjednoczone,f,01:34:00,2014,t
6053,Malady,Jack James,Wielka Brytania,f,01:33:00,2015,t
6054,G.B.F.,Darren Stein,Stany Zjednoczone,f,01:32:00,2013,t
6055,The Ghost and The Whale,"Anthony Gaudioso, James Gaudioso",Stany Zjednoczone,f,01:45:00,2017,t
6056,Pearl: The Assassin,Guy Patton,Stany Zjednoczone,f,01:20:00,2013,t
6057,Benvenuti a ieri,Dean Israelite,Stany Zjednoczone,f,01:46:00,2015,t
6058,40 days and nights - Apocalisse finale,Peter Geiger,Stany Zjednoczone,f,01:26:00,2012,t
10033,Diff'rent Strokes,,Szwecja,t,,1978,t
6059,Skumtimmen,Daniel Alfredson,Szwecja,f,01:39:00,2013,t
6060,Snabba cash - Livet deluxe,Jens Jonsson,Szwecja,f,02:07:00,2013,t
6061,Jengo Hooper,Joe Wheeler,Stany Zjednoczone,f,01:32:00,2013,t
6062,Resident Evil: Red Falls,Travis Hayward,Stany Zjednoczone,f,00:53:00,2013,t
6063,Zombie Hunter,K. King,Stany Zjednoczone,f,01:33:00,2013,t
6064,Snoopy & Friends - Il film dei Peanuts,Steve Martino,Stany Zjednoczone,f,01:28:00,2015,t
6065,Ésimésac,Luc Picard,Kanada,f,01:40:00,2012,f
6066,Gacchaman,Tôya Satô,Japonia,f,01:53:00,2013,t
6067,Puella Magi Madoka Magica Parte 3 - La storia della ribellione,"Yukihiro Miyamoto, Akiyuki Shinbo",Japonia,f,01:56:00,2013,t
6068,Truth,Rob Moretti,Stany Zjednoczone,f,01:34:00,2013,t
6069,Mai così vicini,Rob Reiner,Stany Zjednoczone,f,01:34:00,2014,t
6070,Designated Survivor,,Polska,t,,2016,t
6071,Il segnato,Christopher Landon,Stany Zjednoczone,f,01:24:00,2014,t
6072,The Last Five Years,Richard LaGravenese,Stany Zjednoczone,f,01:34:00,2014,t
6073,The Perfect Love Song,Samuel Victor,Wielka Brytania,f,01:55:00,2011,f
6074,Roche papier ciseaux,Yan Lanouette Turgeon,Kanada,f,01:55:00,2013,t
6075,Terrore ad alta quota,Fred Olen Ray,Stany Zjednoczone,f,01:30:00,2012,t
6076,Field of Lost Shoes,Sean McNamara,Stany Zjednoczone,f,01:36:00,2015,t
6077,Ted Bundy - Fascino criminale,Joe Berlinger,Stany Zjednoczone,f,01:50:00,2019,t
6078,5 to 7,Victor Levin,Stany Zjednoczone,f,01:35:00,2014,t
6079,The Unwanted,Bret Wood,Stany Zjednoczone,f,01:35:00,2014,t
6080,Cooties,"Jonathan Milott, Cary Murnion",Stany Zjednoczone,f,01:28:00,2014,f
6081,Sunshine on Leith,Dexter Fletcher,Wielka Brytania,f,01:40:00,2013,t
6082,Eden Lodge,Andreas Prodromou,Wielka Brytania,f,01:20:00,2015,t
6083,Jag är min egen,Johan Bergqvist,Szwecja,f,01:24:00,2014,t
6084,Lac Mystère,Erik Canuel,Kanada,f,01:58:00,2013,t
6085,Ip Man: The Final Fight,Herman Yau,Hong Kong,f,01:40:00,2013,t
6086,Hard Rush,Giorgio Serafini,Stany Zjednoczone,f,01:36:00,2013,t
6087,The Den,Zachary Donohue,Stany Zjednoczone,f,01:16:00,2013,f
6088,Ephraim's Rescue,T.C. Christensen,Stany Zjednoczone,f,01:39:00,2013,f
6089,Tasty 101,,Francja,t,,2016,f
6090,Hotel Transylvania 2,Genndy Tartakovsky,Stany Zjednoczone,f,01:29:00,2015,t
6091,Gekijouban Tiger & Bunny: The Beginning,Yoshitomo Yonetani,Japonia,f,01:28:00,2012,t
6092,Stomping Ground,Dan Riesser,Stany Zjednoczone,f,01:20:00,2014,f
6093,The One I Wrote for You,Andrew Lauer,Stany Zjednoczone,f,01:50:00,2014,t
6094,Age of Dinosaurs,Joseph J. Lawson,Stany Zjednoczone,f,01:28:00,2013,t
6095,Glitch,Daniel Doherty II,Stany Zjednoczone,f,01:33:00,2015,t
6096,Star Wars: L'ascesa di Skywalker,J.J. Abrams,Stany Zjednoczone,f,02:21:00,2019,t
6097,Keep Watching,Sean Carter,Stany Zjednoczone,f,01:29:00,2017,t
6098,Chariot,Brad Osborne,Stany Zjednoczone,f,01:27:00,2013,f
6099,Cold,Eoin Macken,Irlandia,f,01:28:00,2013,f
6100,Let There Be Zombies,Andrew Patterson,Stany Zjednoczone,f,01:30:00,2014,t
6101,The Impaler,Derek Hockenbrough,Stany Zjednoczone,f,01:26:00,2013,t
6102,The Harvest,John McNaughton,Stany Zjednoczone,f,01:44:00,2013,t
6103,Bullet,Nick Lyon,Stany Zjednoczone,f,01:27:00,2014,t
6104,Hollow Creek,Guisela Moro,Stany Zjednoczone,f,01:56:00,2016,t
6105,Jake's Road,Mike Mayhall,Stany Zjednoczone,f,01:25:00,2017,t
6106,Larry Gaye: Renegade Male Flight Attendant,Sam Friedlander,Stany Zjednoczone,f,01:39:00,2015,t
6107,Il film Pokémon: Kyurem e il solenne spadaccino,Kunihiko Yuyama,Japonia,f,01:12:00,2012,t
6108,The Infinite Man,Hugh Sullivan,Australia,f,01:25:00,2014,t
6109,Against the Sun,Brian Peter Falk,Stany Zjednoczone,f,01:40:00,2014,t
6110,Lost Time,Christian Sesma,Stany Zjednoczone,f,01:33:00,2014,t
6111,Una Ragione per Combattere: A Reason To Fight,Alessandro Baccini,Wlochy,f,01:25:00,2014,t
6112,Bunker of the Dead,Matthias Olof Eich,Niemcy,f,01:16:00,2015,t
6113,No Men Beyond This Point,Mark Sawers,Kanada,f,01:20:00,2015,t
6114,Two-Bit Waltz,Clara Mamet,Stany Zjednoczone,f,01:21:00,2014,t
6115,Disaster Wars: Earthquake vs. Tsunami,David Palmieri,Stany Zjednoczone,f,01:25:00,2013,t
6116,Ooga Booga,Charles Band,Stany Zjednoczone,f,01:27:00,2013,t
6117,The Survivalist,Stephen Fingleton,Wielka Brytania,f,01:44:00,2015,t
6118,Haru,Ryôtarô Makihara,Japonia,f,01:00:00,2013,f
6119,The Channel,Tom Lewis,Stany Zjednoczone,f,01:33:00,2016,t
6120,Castello di sabbia,Fernando Coimbra,Stany Zjednoczone,f,01:53:00,2017,t
6121,Hell or High Water,David Mackenzie,Stany Zjednoczone,f,01:42:00,2016,t
6122,Lucid,P.J. Woodside,Stany Zjednoczone,f,01:27:00,2013,t
6123,The Town That Came A-Courtin',David Winning,Stany Zjednoczone,f,01:30:00,2014,t
6124,Boiling Pot,Omar Ashmawey,Stany Zjednoczone,f,01:35:00,2015,t
6125,Sweet Virginia,Jamie M. Dagg,Kanada,f,01:33:00,2017,f
6126,Lulu femme nue,Sólveig Anspach,Francja,f,01:24:00,2013,t
6127,Viral,"Henry Joost, Ariel Schulman",Stany Zjednoczone,f,01:25:00,2016,t
6128,The Two Pamelas,Jeff Hathcock,Stany Zjednoczone,f,01:31:00,2015,t
6129,A Cry from Within,"Zach Miller, Deborah Twiss",Stany Zjednoczone,f,01:36:00,2014,t
6130,Manhattan Romance,Tom O'Brien,Stany Zjednoczone,f,01:34:00,2014,t
6131,You Will Love Me,Stephen McKendree,Stany Zjednoczone,f,01:42:00,2013,t
6132,'71,Yann Demange,Wielka Brytania,f,01:39:00,2014,t
6133,Army of Frankensteins,Ryan Bellgardt,Stany Zjednoczone,f,01:48:00,2013,t
6134,Scream at the Devil,Joseph P. Stachura,Stany Zjednoczone,f,01:38:00,2015,t
6135,Hunting the Legend,Justin Steeley,Stany Zjednoczone,f,01:35:00,2014,t
6136,House of Forbidden Secrets,Todd Sheets,Stany Zjednoczone,f,01:38:00,2013,t
6137,Ragin Cajun Redneck Gators,Griff Furst,Stany Zjednoczone,f,01:28:00,2013,f
6138,The Retrieval,Chris Eska,Stany Zjednoczone,f,01:32:00,2013,t
10034,Blue Spring Ride,,Japonia,t,,2014,f
6139,Hooligans sotto copertura,James Nunn,Wielka Brytania,f,01:33:00,2013,t
6140,I'm Still Here,Kris Smith,Wielka Brytania,f,02:00:00,2013,t
6141,Sep,Eugeniusz Korin,Polska,f,02:13:00,2013,t
6142,Ghostlight,Jeff Ferrell,Stany Zjednoczone,f,01:30:00,2013,f
6143,Un tuffo nel passato 2,Steve Pink,Stany Zjednoczone,f,01:33:00,2015,t
6144,Territory 8,Kelly Schwarze,Stany Zjednoczone,f,01:36:00,2013,t
6145,Wastelander,Angelo Lopes,Stany Zjednoczone,f,01:30:00,2018,t
6146,Independence Daysaster - La nuova minaccia,W.D. Hogan,Kanada,f,01:30:00,2013,t
6147,Evangeline,Karen Lam,Kanada,f,01:25:00,2013,t
6148,The Hunt,Thomas Szczepanski,Francja,f,01:14:00,2012,t
6149,Kureyon Shinchan: Hendarando no Daiboken,Mitsuru Hongo,Japonia,f,01:33:00,1996,t
6150,Kureyon Shinchan: Dengeki! Buta no hizume daisakusen,Keiichi Hara,Japonia,f,01:39:00,1998,t
6151,Nordvest,Michael Noer,Dania,f,01:31:00,2013,t
6152,Birds of Neptune,Steven Richter,Stany Zjednoczone,f,01:37:00,2015,t
6153,Split,Jamie Buckner,Stany Zjednoczone,f,01:30:00,2016,t
6154,Assassins Tale,Arthur Louis Fuller,Stany Zjednoczone,f,01:32:00,2013,t
6155,Candlestick,Christopher Presswell,Wielka Brytania,f,01:23:00,2014,t
6156,Kill Command,Steven Gomez,Wielka Brytania,f,01:39:00,2016,t
6157,Bang Bang Baby,Jeffrey St. Jules,Kanada,f,01:30:00,2014,t
6158,The Best Years,Danny Patrick,Wielka Brytania,f,01:36:00,2013,f
6159,Amnesiac,Martin Rutley,Wielka Brytania,f,01:30:00,2013,f
6160,Silent Retreat,Tricia Lee,Kanada,f,01:24:00,2013,f
6161,Discopathe,Renaud Gauthier,Kanada,f,01:21:00,2013,t
6162,Dark Awakening,"Dean Jones, Dean Jones",Stany Zjednoczone,f,01:35:00,2014,f
6163,AfterDeath,"Gez Medinger, Robin Schmidt",Wielka Brytania,f,01:28:00,2015,t
6164,Hot Guys with Guns,Doug Spearman,Stany Zjednoczone,f,01:45:00,2013,t
6165,P-51 Dragon Fighter,Mark Atkins,Stany Zjednoczone,f,01:25:00,2014,t
6166,Tell,J.M.R. Luna,Stany Zjednoczone,f,01:29:00,2014,t
6167,Tumbledown,Todd Verow,Stany Zjednoczone,f,01:20:00,2013,t
6168,Ghostline,Dean Whitney,Stany Zjednoczone,f,01:25:00,2015,t
6169,Cut to Black,Dan Eberle,Stany Zjednoczone,f,01:30:00,2013,t
6170,He Who Dares,Paul Tanter,Wielka Brytania,f,01:22:00,2014,t
6171,The Stream,Estlin Feigley,Stany Zjednoczone,f,01:22:00,2013,t
6172,La stirpe del male,"Matt Bettinelli-Olpin, Tyler Gillett",Stany Zjednoczone,f,01:29:00,2014,t
6173,Appleton,Jimmy Costa,Stany Zjednoczone,f,01:45:00,2015,t
6174,Phantom of the Woods,Michael Storch,Stany Zjednoczone,f,01:41:00,2013,t
6175,La bella e la bestia,Bill Condon,Stany Zjednoczone,f,02:09:00,2017,t
6176,"Aimer, boire et chanter",Alain Resnais,Francja,f,01:48:00,2014,t
6177,The Little Death,Josh Lawson,Australia,f,01:36:00,2014,t
6178,Decay,Joseph Wartnerchaney,Stany Zjednoczone,f,01:38:00,2015,f
6179,Circus of the Dead,Billy 'Bloody Bill' Pon,Stany Zjednoczone,f,01:42:00,2014,t
6180,Fools,Benjamin Meyer,Stany Zjednoczone,f,01:31:00,2016,t
6181,House of the Witchdoctor,Devon Mikolas,Stany Zjednoczone,f,01:27:00,2013,t
6182,Il drago invisibile,David Lowery,Stany Zjednoczone,f,01:42:00,2016,t
6183,100 Acres of Hell,Hank Leigh Hump,Stany Zjednoczone,f,01:25:00,2019,t
6184,Silverhide,Keith R. Robinson,Wielka Brytania,f,01:19:00,2015,t
6185,Take Down,Jim Gillespie,Wielka Brytania,f,01:47:00,2016,t
6186,Antisocial,Cody Calahan,Kanada,f,01:30:00,2013,f
6187,Sakura hime,Hajime Hashimoto,Japonia,f,01:35:00,2013,t
6188,The Night Visitor,Jennifer Blanc-Biehn,Stany Zjednoczone,f,01:31:00,2013,f
6189,Wild Canaries,Lawrence Michael Levine,Stany Zjednoczone,f,01:36:00,2014,t
6190,Home Sweet Hell,Anthony Burns,Stany Zjednoczone,f,01:38:00,2015,t
6191,Annientamento,Alex Garland,Wielka Brytania,f,01:55:00,2018,t
6192,Spider Man: Lost Cause,Joey Lever,Wielka Brytania,f,02:20:00,2014,t
6193,Uklad zamkniety,Ryszard Bugajski,Polska,f,02:00:00,2013,t
6194,La grande passione,Frédéric Auburtin,Francja,f,01:50:00,2014,t
6195,Mississippi Murder,Price Hall,Stany Zjednoczone,f,01:53:00,2017,t
6196,Forev,"Molly Green, James Leffler",Stany Zjednoczone,f,01:28:00,2013,t
6197,Johnny Frank Garrett's Last Word,Simon Rumley,Stany Zjednoczone,f,01:35:00,2016,t
6198,Rebound,Megan Freels Johnston,Stany Zjednoczone,f,01:24:00,2014,t
6199,The Perfect Husband,Lucas Pavetto,Wlochy,f,01:25:00,2014,f
6200,Kyss meg for faen i helvete,Stian Kristiansen,Norwegia,f,01:30:00,2013,t
6201,Der Bunker,Nikias Chryssos,Niemcy,f,01:25:00,2015,t
6202,Barrio Brawler,Jose Montesinos,Stany Zjednoczone,f,01:31:00,2013,t
6203,The Girl Who Invented Kissing,Tom Sierchio,Stany Zjednoczone,f,01:46:00,2017,t
6204,The Black Water Vampire,Evan Tramel,Stany Zjednoczone,f,01:22:00,2014,f
6205,Alien Strain,"Robert Benavides Jr., Andy Palmer",Stany Zjednoczone,f,01:22:00,2014,t
6206,Who Needs Enemies,Peter Stylianou,Wielka Brytania,f,01:31:00,2013,t
6207,Night People,Gerard Lough,Irlandia,f,01:48:00,2015,t
6208,Ritorno al crimine,Germinal Alvarez,Francja,f,01:42:00,2013,t
6209,Le coeur des hommes 3,Marc Esposito,Francja,f,01:54:00,2013,t
6210,9 mois ferme,Albert Dupontel,Francja,f,01:22:00,2013,f
6211,Necropolis - La città dei morti,John Erick Dowdle,Stany Zjednoczone,f,01:33:00,2014,t
6212,Red Sparrow,Francis Lawrence,Stany Zjednoczone,f,02:20:00,2018,f
6213,The War I Knew,Ian Vernon,Wielka Brytania,f,01:37:00,2014,t
6214,White Settlers,Simeon Halligan,Wielka Brytania,f,01:19:00,2014,t
6215,Kule kidz gråter ikke,Katarina Launing,Norwegia,f,01:40:00,2014,t
6216,Real Gangsters,Frank D'Angelo,Kanada,f,01:28:00,2013,t
6217,The Extraordinary Tale of the Times Table,"Laura Alvea, Jose Ortuño",Hiszpania,f,01:19:00,2013,t
6218,Convict,"David Field and George Basha, George Basha",Australia,f,01:50:00,2014,f
